"4","","","","","","","",""
"2B","20-21","3","Toilet repairs","200000","Toilet","","",""
"2B","20-21","4","Toilet repairs","132400","Toilet","","",""
"2B","20-21","5","Drainage works","123678","Drainage","","",""
"2B","20-21","6","Toilet repairs","182932.56","Toilet","","",""
"2B","20-21","7","Drainage works","199575.04","Drainage","","",""
"2B","20-21","8","Toilet repairs","200000","Toilet","","",""
"2B","20-21","9","Sanitizer stand","199324.06","Help / Fund / Relief Work","","",""
"2C","20-21","1","Masks distribution","200000","Help / Fund / Relief Work","","",""
"2C","20-21","2","Wash basin","199779.58","Help / Fund / Relief Work","","",""
"2C","20-21","3","Wash basin","199779.58","Help / Fund / Relief Work","","",""
"2C","20-21","4","Library shed","179573.78","Library","","",""
"2C","20-21","5","Toilet repairs","141685","Toilet","","",""
"2C","20-21","6","Drainage works","138656","Drainage","","",""
"2C","20-21","7","Drainage works","143724.35","Drainage","","",""
"2C","20-21","8","Paver Blocks","148541.79","Pavement blocks","","",""
"2C","20-21","9","Concretization work","143794.73","Concretization","","",""
"2D","20-21","1","Benches","125384","Benches","","",""
"2D","20-21","2","Benches","125505","Benches","","",""
"2D","20-21","3","Rada Roda cleaning work","200000","Cleaning","","",""
"2D","20-21","4","Rada Roda cleaning work","145738.84","Cleaning","","",""
"2D","20-21","5","Convex mirrors-Roads","149788.8","Traffic","","",""
"2D","20-21","6","Nameplates","139274.37","Nameplates","","",""
"2D","20-21","7","Nameplates","137038.95","Nameplates","","",""
"2D","20-21","8","Fogging Machine","200000","Cleaning","","",""
"2D","20-21","9","Grass Cutting Machine","200000","Garden","","",""
"6A","20-21","1","Rada Roda cleaning work","145083.52","Cleaning","","",""
"6A","20-21","2","Drainage works","135362","Drainage","","",""
"6A","20-21","3","Toilet repairs","153075","Toilet","","",""
"6A","20-21","4","Drainage works","137628","Drainage","","",""
"6A","20-21","5","Toilet repairs","120820.86","Toilet","","",""
"6A","20-21","6","Samaj Mandir repairs","117737","Buildings","","",""
"6A","20-21","7","Drainage works","118956","Drainage","","",""
"6A","20-21","8","Toilet repairs","120151.02","Toilet","","",""
"6A","20-21","9","Drainage works","118953","Drainage","","",""
"6A","20-21","10","samaj Mandir repairs","118235","Buildings","","",""
"6B","20-21","1","Toilet repairs","197284.45","Toilet","","",""
"6B","20-21","2","Toilet repairs","119399.9","Toilet","","",""
"6B","20-21","3","Drainage works","179246.75","Drainage","","",""
"6B","20-21","4","Toilet repairs","176848.79","Toilet","","",""
"6B","20-21","5","Drainage works","179282.48","Drainage","","",""
"6B","20-21","6","Drainage works","179583.89","Drainage","","",""
"6B","20-21","7","Rada Roda cleaning work","189219.93","Cleaning","","",""
"6B","20-21","8","Toilet repairs","179177","Toilet","","",""
"6B","20-21","9","Drainage works","179592.56","Drainage","","",""
"6B","20-21","10","Drainage works","179177.52","Drainage","","",""
"6C","20-21","1","Covid Work","200000","Help / Fund / Relief Work","","",""
"6C","20-21","2","Sanitizer stand","199890.14","Help / Fund / Relief Work","","",""
"6C","20-21","3","Sanitizer stand","199890.14","Help / Fund / Relief Work","","",""
"6C","20-21","4","Electrical works","81495.39","Electrification","","",""
"6C","20-21","5","Drainage works","150259","Drainage","","",""
"6C","20-21","6","Road works","152145","Road","","",""
"6C","20-21","7","Drainage works","150623","Drainage","","",""
"6C","20-21","8","Gym Equipments","172992.66","Gym","","",""
"6C","20-21","9","Paver Blocks","173903.21","Pavement blocks","","",""
"6D","20-21","1","Masks distribution","200000","Help / Fund / Relief Work","","",""
"6D","20-21","2","Water Tank","199558.04","Water supply","","",""
"6D","20-21","3","Toilet repairs","192363.45","Toilet","","",""
"6D","20-21","4","Drainage works","199590.65","Drainage","","",""
"6D","20-21","5","Drainage works","199186.36","Drainage","","",""
"6D","20-21","6","Drainage works","199524.49","Drainage","","",""
"6D","20-21","7","Street lights","114121.73","Electrification","","",""
"6D","20-21","8","Toilet repairs","163655.21","Toilet","","",""
"6D","20-21","9","Electrical works","176841.97","Electrification","","",""
"1C","21-22","1","Drainage works","115529.79","Drainage","No Issue","",""
"1C","21-22","2","Drainage works","109370.8","Drainage","No Issue","",""
"1C","21-22","3","Drainage works","109870.99","Drainage","No Issue","",""
"1C","21-22","4","Drainage works","178421","Drainage","Open","Tender amount taken in absence of actual amount",""
"1C","21-22","5","Electrical works","197569.99","Electrification","No Issue","",""
"1C","21-22","6","Electrical works","197669.17","Electrification","No Issue","",""
"1C","21-22","7","Electrical works","198102.54","Electrification","No Issue","",""
"1C","21-22","8","Electrical works","198140.04","Electrification","No Issue","",""
"6D","21-22","1","Toilet repairs","198655.29","Toilet","No Issue","",""
"6D","21-22","2","Drainage works","199161.36","Drainage","No Issue","",""
"6D","21-22","3","Drainage works","199112.18","Drainage","No Issue","",""
"6D","21-22","4","Drainage works","198179.97","Drainage","No Issue","",""
"6D","21-22","5","Toilet repairs","198788.7","Toilet","No Issue","",""
"6D","21-22","6","Toilet repairs","198529.18","Toilet","No Issue","",""
"6C","21-22","1","Fencing and gate","175315","Fencing","No Issue","",""
"6C","21-22","2","Fencing and gate","177353.24","Fencing","No Issue","",""
"6C","21-22","3","Drainage works","198853.79","Drainage","No Issue","",""
"6C","21-22","4","Toilet repairs and colouring","197784.8","Toilet","No Issue","",""
"6C","21-22","5","Furniture works, curtains etc.","196594.13","Furniture","Open","The code should be Gym or furniture? as the work is ""Gym madhe furniture karne""",""
"6C","21-22","6","Drainage works","199151.54","Drainage","No Issue","",""
"6C","21-22","7","samaj Mandir repairs","179117.62","Buildings","No Issue","",""
"6C","21-22","8","Road works","175818.96","Road","No Issue","",""
"6C","21-22","9","Footpath repairs","175818.82","Footpath","No Issue","",""
"6C","21-22","10","Gym Equipments","197206.3","Gym","No Issue","",""
"2D","21-22","1","Rada Roda cleaning work","108847.33","Cleaning","No Issue","",""
"1A","21-22","1","Rada Roda cleaning work","178409","Cleaning","Open","Tender amount taken in absence of actual amount",""
"2A","21-22","1","Drainage works","115619.88","Drainage","No Issue","",""
"2A","21-22","2","Drainage works","119930.03","Drainage","No Issue","",""
"2A","21-22","3","Concretization","124800.51","Concretization","No Issue","",""
"1D","21-22","1","Toilet repairs","115703.9","Toilet","No Issue","",""
"2A","21-22","1","Toilet repairs","117828.87","Toilet","No Issue","",""
"2A","21-22","2","Rada Roda cleaning work","108847.33","Cleaning","No Issue","",""
"2D","21-22","1","Buddha vihar repairs","107415.7","Buildings","No Issue","",""
"2D","21-22","2","Building","104114.84","Maintenance","No Issue","",""
"1D","21-22","2","Rada Roda cleaning work","178483","Cleaning","Open","Tender amount taken in absence of actual amount",""
"2D","21-22","3","Traffic related works","115517.88","Traffic","No Issue","",""
"1D","21-22","1","Toilet repairs","191184.49","Toilet","No Issue","",""
"1D","21-22","2","Drainage works","113696.49","Drainage","No Issue","",""
"1D","21-22","3","Drainage works","113534.73","Drainage","No Issue","",""
"1D","21-22","4","Rada Roda cleaning work","125810.72","Cleaning","No Issue","",""
"1D","21-22","5","Drainage works","113573.67","Drainage","No Issue","",""
"6B","21-22","1","Toilet repairs","146118.52","Toilet","No Issue","",""
"6B","21-22","2","Drainage works","193168.5","Drainage","No Issue","",""
"6B","21-22","3","Drainage works","192250.85","Drainage","No Issue","",""
"6B","21-22","4","Drainage works","190545.01","Drainage","No Issue","",""
"6B","21-22","5","Drainage works","131014.29","Drainage","No Issue","",""
"6B","21-22","6","Concretization","132724.63","Concretization","No Issue","",""
"6B","21-22","7","Toilet repairs","143652.47","Toilet","No Issue","",""
"6B","21-22","8","Drainage works","190308.86","Drainage","No Issue","",""
"6B","21-22","9","Drainage works","189361.21","Drainage","No Issue","",""
"6B","21-22","10","Drainage works","130901.3","Drainage","No Issue","",""
"2A","21-22","1","Drainage works","113544.3","Drainage","No Issue","",""
"1C","21-22","1","Electrical works","197835.76","Electrification","No Issue","",""
"2D","21-22","1","Electrical works","98852.25","Electrification","No Issue","",""
"2A","21-22","1","Footpath repairs","121364.37","Footpath","No Issue","",""
"2A","21-22","2","Concretization","121192.7","Concretization","No Issue","",""
"2A","21-22","3","Drainage works","113265.55","Drainage","No Issue","",""
"6A","21-22","1","Toilet repairs","197621.42","Toilet","No Issue","",""
"1B","21-22","1","Electrical works","197662.12","Electrification","No Issue","",""
"2A","21-22","1","Cleaning material purchase","81508","Cleaning","Open","Code Cleaning or waste disposal? Dhalagadya kharedi",""
"2D","21-22","1","Drainage works","59720.64","Drainage","No Issue","",""
"2D","21-22","2","Footpath repairs","131544.2","Footpath","No Issue","",""
"2D","21-22","3","Footpath repairs","118083.31","Footpath","No Issue","",""
"1B","21-22","1","Road works","127677.95","Road","No Issue","",""
"1B","21-22","2","Toilet repairs","74993.23","Toilet","No Issue","",""
"1B","21-22","3","Drainage works","124070.09","Drainage","No Issue","",""
"1B","21-22","4","Drainage works","113520.72","Drainage","No Issue","",""
"6A","21-22","1","Electrical works","180082.18","Electrification","No Issue","",""
"2D","21-22","1","Traffic related works","157641.46","Traffic","No Issue","",""
"6A","21-22","1","Electrical works","169560.54","Electrification","No Issue","",""
"6D","21-22","1","Road works","159618.46","Road","No Issue","",""
"6D","21-22","2","Footpath repairs","159231.49","Footpath","No Issue","",""
"6D","21-22","3","Footpath repairs","159645.97","Footpath","No Issue","",""
"1A","21-22","1","Cleaning","103957.45","Cleaning","No Issue","",""
"1A","21-22","2","Drainage works","178566.1","Drainage","Open","Tender amount taken in absence of actual amount",""
"1A","21-22","3","Drainage works","178546","Drainage","Open","Tender amount taken in absence of actual amount",""
"1A","21-22","4","Footpath repairs","178566.1","Footpath","Open","Tender amount taken in absence of actual amount",""
"2D","21-22","1","Drainage works","178570.25","Drainage","Open","Tender amount taken in absence of actual amount",""
"6A","21-22","1","Concretization","120848.4","Concretization","No Issue","",""
"6A","21-22","2","Concretization","120847.96","Concretization","No Issue","",""
"6A","21-22","3","Drainage works","120817.94","Drainage","No Issue","",""
"2B","21-22","1","Toilet repairs","114505.31","Toilet","No Issue","",""
"2B","21-22","2","Toilet repairs","116926.87","Toilet","No Issue","",""
"2B","21-22","3","Drainage works","113383.61","Drainage","No Issue","",""
"1D","21-22","1","Footpath repairs","51369.9","Footpath","No Issue","",""
"1B","21-22","1","Road works","112905.54","Road","No Issue","",""
"2C","21-22","1","Toilet repairs and colouring","116562.88","Toilet","No Issue","",""
"2C","21-22","2","Ganeshotsav","118925.27","Ganeshotsav","No Issue","",""
"2C","21-22","3","Toilet repairs","117633.71","Toilet","No Issue","",""
"2C","21-22","4","Footpath repairs","173883.65","Footpath","Open","Tender amount taken in absence of actual amount",""
"2C","21-22","5","samaj Mandir repairs","89249.94","Buildings","Open","Tender amount taken in absence of actual amount",""
"1A","21-22","1","Drainage works","178547.25","Drainage","Open","Tender amount taken in absence of actual amount",""
"1C","21-22","1","Electrical works","199823.92","Electrification","No Issue","",""
"6A","21-22","1","Electrical works","197448.45","Electrification","No Issue","",""
"1B","21-22","1","BachatGat","199911","BachatGat","No Issue","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
